created_utc,2019-ncov,2019ncov,corona,coronavirus,covid,covid-19,covid19,mers,outbreak,pandemic,rona,sars,sars-cov-2,sars2,sarscov19,virus,wuflu,wuhan
2020-04-08,0.0,0.0,0.000453563569524009,0.00024002853055023508,0.00010462439840970915,0.0,6.67334000667334e-05,0.0,6.49772579597141e-05,9.463882508837503e-05,0.0,0.0,0.0,0.0,0.0,0.0006039148279305492,0.0,0.0
2020-04-09,0.0,0.0,0.00024714614253621347,0.0001634151560877018,7.891414141414141e-06,0.00017360947303863756,2.4636610002463664e-05,0.0,0.00014437175727498308,0.0003283095601971031,0.0,0.0,0.0,0.0,0.0,0.0005239733228056255,0.0,0.0
2020-04-10,0.0,0.0,0.00026747910066231474,0.00010539229118625346,0.0001001355818054534,0.0001732199729206751,3.50655726208009e-05,0.0,0.0,0.0003210660933482718,0.0,0.0,0.0,0.0,0.0,0.001041274105193568,0.0,0.0
2020-04-11,0.0,0.0,0.00012344964731338405,0.0007773532407488241,5.986590038314176e-05,9.283776801859984e-05,0.0,0.0,8.954301339358811e-05,0.0005017383573658238,0.0,0.0,0.0,0.0,0.0,0.000272358116111901,0.0,0.0
2020-04-12,0.0,0.0,0.00012039593868425629,0.0002877053669730015,3.646640532409518e-06,3.3190282417050174e-05,0.0,0.0,3.38123415046492e-05,0.0005517606117330395,0.0,0.0,0.0,0.0,0.0,0.0003083137787391838,0.0,0.0
2020-04-13,0.0,0.0,0.0001486799938072747,0.0005187715703323066,5.381542480071539e-05,0.0,0.0,0.0,8.659658116697553e-06,0.0003383706665977838,0.0,0.0,0.0,0.0,0.0,0.0004345382016321198,0.0,0.0
2020-04-14,0.0,0.0,0.00024013219263957822,0.00030011954205996143,0.00013402281551135116,5.2946471117700005e-05,5.2427388067526476e-05,0.0,0.0,0.0005583527028276443,0.0,0.0,0.0,0.0,0.0,0.0007193732031103669,0.0,0.0
2020-04-15,0.0,0.0,0.00014672288195078954,0.0003698831064721743,4.946728466841873e-05,0.0006277463904582548,0.0,0.0,6.932168728986864e-05,0.00039542964679050677,0.0,0.0,0.0,0.0,0.0,0.00025251572439117023,0.0,0.0
2020-04-16,0.0,0.0,2.5106073159097185e-05,0.00019942108185483815,4.3529021561047445e-05,0.00011506591436490857,0.0,0.0,0.0,0.0001158661344116551,0.0,0.0,0.0,0.0,0.0,0.00015052412558446868,0.0,0.0
2020-04-17,0.0,0.0,3.008966720828068e-05,0.0001694665487768936,0.00010468962255382604,0.0,1.050662968333018e-05,0.0,0.0,0.00021370848679859222,0.0,0.0,0.0,0.0,0.0,0.00013335687828198458,0.0,0.0
2020-04-18,0.0,0.0,5.2742616033755275e-05,0.0002515327358042747,9.536977014876676e-05,2.838167678946472e-05,0.0,0.0,5.419821575081996e-05,0.00028219188040769824,1.8083182640144666e-05,0.0,0.0,0.0,0.0,0.00040612032407199943,0.0,0.0
2020-04-19,0.0,0.0,7.889546351084813e-05,0.0002040983591952948,4.818143742942874e-05,0.0,0.0,0.0,0.0,0.00041013676008580123,0.0,0.0,0.0,0.0,0.0,0.00029094675538961283,0.0,0.0
2020-04-20,0.0,0.0,0.00017070424496464152,0.00013639149538599658,0.00033232108781908545,3.927729772191673e-05,6.578947368421052e-05,0.0,0.0,0.00026180057327873717,0.0,0.0,0.0,0.0,0.0,0.0003012758186799838,0.0,0.0
2020-04-21,0.0,0.0,5.189413596263622e-05,8.038790434534102e-05,0.00036151914215152734,1.50093808630394e-05,0.0,0.0,3.8109756097560976e-05,0.0007441622665831468,4.6457607433217196e-05,0.0,0.0,0.0,0.0,0.0002513993433507749,0.0,0.0
2020-04-22,0.0,0.0,1.1362216086625536e-05,9.98716694929492e-05,8.126376547429179e-05,1.0356469686613227e-05,2.143071450002143e-05,0.0,9.171619341110867e-06,0.00015334246767333913,0.0,0.0,0.0,0.0,0.0,0.0002884600847469621,0.0,0.0
2020-04-23,0.0,0.0,0.00011522682340164729,0.00013881739742281052,6.554309436180822e-05,9.071446714322e-06,2.3754097581832866e-05,0.0,0.0,0.00044805116771867856,0.0,0.0,0.0,0.0,0.0,0.00014569628305355695,0.0,0.0
2020-04-24,0.0,0.0,2.1404567734754595e-05,0.00016924907872791075,6.804618975360474e-06,3.535817834665158e-05,1.211842121208449e-05,0.0,1.0269470916858362e-05,0.00028231429314335717,0.0,0.0,0.0,0.0,0.0,0.0003059555529699218,0.0,0.0
